channel,family,battery_id,cycle,observed,predicted_oracle_SOH,predicted_Q3_SOH
IR,ANCHOR_POLICY,18,172,0.015191604,0.01518975979843486,0.015190071762284664
IR,ANCHOR_POLICY,18,173,0.015191199,0.015189697102787338,0.01519002566057033
IR,ANCHOR_POLICY,18,174,0.015195093,0.015189629217317174,0.015189979558855997
IR,ANCHOR_POLICY,18,175,0.015189582,0.015189575707416235,0.015189933457141664
IR,ANCHOR_POLICY,18,176,0.015191471,0.015189544117885641,0.01518988735542733
IR,ANCHOR_POLICY,18,177,0.015183954,0.015189516383246383,0.015189841253712998
IR,ANCHOR_POLICY,18,178,0.015175013,0.01518948957463256,0.015189795151998663
IR,ANCHOR_POLICY,18,179,0.01517802,0.015189460576317466,0.01518974905028433
IR,ANCHOR_POLICY,18,180,0.015172225,0.01518942612030647,0.015189702948569996
IR,ANCHOR_POLICY,18,181,0.015172838,0.01518937969189827,0.015189656846855663
IR,ANCHOR_POLICY,18,182,0.015195857,0.015189306943907561,0.01518961074514133
IR,ANCHOR_POLICY,18,183,0.015186722,0.01518923845646173,0.015189564643426997
IR,ANCHOR_POLICY,18,184,0.015195156,0.015189190369959452,0.015189518541712663
IR,ANCHOR_POLICY,18,185,0.015185063,0.01518913994119232,0.01518947243999833
IR,ANCHOR_POLICY,18,186,0.015182821,0.015189098945939752,0.015189426338283997
IR,ANCHOR_POLICY,18,187,0.015193439,0.015189056226363956,0.015189380236569662
IR,ANCHOR_POLICY,18,188,0.015202836,0.015188994826619848,0.015189334134855329
IR,ANCHOR_POLICY,18,189,0.015203949,0.015188911251345765,0.015189288033140996
IR,ANCHOR_POLICY,18,190,0.015209465,0.015188833320037065,0.015189241931426662
IR,ANCHOR_POLICY,18,191,0.015222024,0.01518875513977772,0.01518919582971233
IR,ANCHOR_POLICY,18,192,0.015243743,0.015188656454796112,0.015189149727997996
IR,ANCHOR_POLICY,18,193,0.015252387,0.015188545714335195,0.015189103626283663
IR,ANCHOR_POLICY,18,194,0.015246327,0.01518844497506727,0.015189057524569328
IR,ANCHOR_POLICY,18,195,0.01525187,0.0151883410121546,0.015189011422854995
IR,ANCHOR_POLICY,18,196,0.015264686,0.015188286399479174,0.015188965321140661
IR,ANCHOR_POLICY,18,197,0.015255169,0.015188251620660205,0.015188919219426328
IR,ANCHOR_POLICY,18,198,0.015232325,0.015188236675697691,0.015188873117711995
IR,ANCHOR_POLICY,18,199,0.015202023,0.015188241564591629,0.015188827015997662
IR,ANCHOR_POLICY,18,200,0.015185872,0.01518826628734202,0.015188780914283329
IR,ANCHOR_POLICY,19,151,0.015871366,0.01582460040836828,0.015823265005277434
IR,ANCHOR_POLICY,19,152,0.015849926,0.015825242328544604,0.01582353101055487
IR,ANCHOR_POLICY,19,153,0.015852522,0.01582583769222192,0.015823797015832305
IR,ANCHOR_POLICY,19,154,0.015860558,0.01582638649940023,0.015824063021109742
IR,ANCHOR_POLICY,19,155,0.015881341,0.015826888750079534,0.01582432902638718
IR,ANCHOR_POLICY,19,156,0.015894292,0.015827344444259782,0.015824595031664616
IR,ANCHOR_POLICY,19,157,0.015908707,0.015827645511931096,0.01582486103694205
IR,ANCHOR_POLICY,19,158,0.015908947,0.015827817448583196,0.015825127042219486
IR,ANCHOR_POLICY,19,159,0.015917366,0.015828363577462836,0.015825393047496923
IR,ANCHOR_POLICY,19,160,0.01591108,0.015828887364076196,0.015825659052774357
IR,ANCHOR_POLICY,19,161,0.015915364,0.015829439022190084,0.015825925058051797
IR,ANCHOR_POLICY,19,162,0.015925642,0.015830059086811402,0.01582619106332923
IR,ANCHOR_POLICY,19,163,0.015933394,0.015830434845944194,0.015826457068606668
IR,ANCHOR_POLICY,19,164,0.015929578,0.015830656011847407,0.015826723073884105
IR,ANCHOR_POLICY,19,165,0.015914015,0.015830929110953275,0.015826989079161538
IR,ANCHOR_POLICY,19,166,0.01589928,0.015830960348526806,0.015827255084438975
IR,ANCHOR_POLICY,19,167,0.01586983,0.015830730276916522,0.015827521089716412
IR,ANCHOR_POLICY,19,168,0.015860574,0.015830738374904736,0.01582778709499385
IR,ANCHOR_POLICY,19,169,0.01584387,0.01583064062358984,0.015828053100271283
IR,ANCHOR_POLICY,19,170,0.015840802,0.01583076487362986,0.01582831910554872
IR,ANCHOR_POLICY,19,171,0.015834754,0.01583104343263788,0.015828585110826156
IR,ANCHOR_POLICY,19,172,0.015835054,0.015831252877951136,0.015828851116103593
IR,ANCHOR_POLICY,19,173,0.01583942,0.015831395781790193,0.01582911712138103
IR,ANCHOR_POLICY,19,174,0.015844641,0.015831462032069605,0.015829383126658464
IR,ANCHOR_POLICY,19,175,0.015835816,0.015831630249055036,0.0158296491319359
IR,ANCHOR_POLICY,19,176,0.0158244,0.015831616084508875,0.015829915137213338
IR,ANCHOR_POLICY,19,177,0.015826657,0.015831499558063778,0.015830181142490775
IR,ANCHOR_POLICY,19,178,0.015804326,0.015831587696484274,0.01583044714776821
IR,ANCHOR_POLICY,19,179,0.015820077,0.015832152118636086,0.015830713153045645
IR,ANCHOR_POLICY,19,180,0.015838124,0.01583270739588511,0.015830979158323082
IR,ANCHOR_POLICY,19,181,0.015843159,0.015833222176259876,0.01583124516360052
IR,ANCHOR_POLICY,19,182,0.015847083,0.015833415051203413,0.015831511168877956
IR,ANCHOR_POLICY,19,183,0.015868742,0.015833737431559455,0.01583177717415539
IR,ANCHOR_POLICY,19,184,0.015844032,0.015834082767770777,0.015832043179432827
IR,ANCHOR_POLICY,19,185,0.015843898,0.01583475741061402,0.015832309184710264
IR,ANCHOR_POLICY,19,186,0.015849752,0.01583541097303504,0.0158325751899877
IR,ANCHOR_POLICY,19,187,0.01585927,0.015836245530345832,0.015832841195265134
IR,ANCHOR_POLICY,19,188,0.015877249,0.015837466343667964,0.01583310720054257
IR,ANCHOR_POLICY,19,189,0.01588849,0.015838805971394195,0.015833373205820008
IR,ANCHOR_POLICY,19,190,0.015919156,0.015839738203754578,0.01583363921109744
IR,ANCHOR_POLICY,19,191,0.015936425,0.01584063244559578,0.015833905216374882
IR,ANCHOR_POLICY,19,192,0.015938209,0.015841249872131046,0.015834171221652316
IR,ANCHOR_POLICY,19,193,0.015936568,0.0158416726141552,0.015834437226929753
IR,ANCHOR_POLICY,19,194,0.015951835,0.015841866764809212,0.01583470323220719
IR,ANCHOR_POLICY,19,195,0.01594824,0.01584208800697772,0.015834969237484623
IR,ANCHOR_POLICY,19,196,0.015937284,0.015842099488372015,0.01583523524276206
IR,ANCHOR_POLICY,19,197,0.015885133,0.015841967098744535,0.015835501248039497
IR,ANCHOR_POLICY,19,198,0.015888507,0.01584169083809533,0.015835767253316934
IR,ANCHOR_POLICY,19,199,0.01588114,0.0158412707064244,0.015836033258594368
IR,ANCHOR_POLICY,19,200,0.015858877,0.01584070670373174,0.015836299263871804
IR,ANCHOR_POLICY,20,151,0.01536195,0.015335808771934346,0.015341559796622243
IR,ANCHOR_POLICY,20,152,0.015363088,0.015336619385927714,0.015341105593244485
IR,ANCHOR_POLICY,20,153,0.015367315,0.01533686647511604,0.015340651389866728
IR,ANCHOR_POLICY,20,154,0.015373896,0.015336550039499323,0.01534019718648897
IR,ANCHOR_POLICY,20,155,0.015382097,0.015335670079077563,0.015339742983111212
IR,ANCHOR_POLICY,20,156,0.015399603,0.015334226593850815,0.015339288779733456
IR,ANCHOR_POLICY,20,157,0.015415978,0.01533137969264584,0.015338834576355697
IR,ANCHOR_POLICY,20,158,0.015407607,0.015329346017216982,0.015338380372977939
IR,ANCHOR_POLICY,20,159,0.015409126,0.015327621254511495,0.015337926169600181
IR,ANCHOR_POLICY,20,160,0.0154249,0.015325987285479733,0.015337471966222423
IR,ANCHOR_POLICY,20,161,0.015431926,0.01532526716585304,0.015337017762844666
IR,ANCHOR_POLICY,20,162,0.01543337,0.01532493570842513,0.015336563559466908
IR,ANCHOR_POLICY,20,163,0.015471493,0.015325112759762564,0.01533610935608915
IR,ANCHOR_POLICY,20,164,0.015445493,0.015326234940799233,0.015335655152711392
IR,ANCHOR_POLICY,20,165,0.015435751,0.015327652728156473,0.015335200949333634
IR,ANCHOR_POLICY,20,166,0.015411451,0.015329385901622231,0.015334746745955877
IR,ANCHOR_POLICY,20,167,0.015390422,0.015327537533610424,0.01533429254257812
IR,ANCHOR_POLICY,20,168,0.015366239,0.015329033740189502,0.015333838339200363
IR,ANCHOR_POLICY,20,169,0.015366639,0.015326913633081208,0.015333384135822605
IR,ANCHOR_POLICY,20,170,0.015355577,0.015324477130573166,0.015332929932444846
IR,ANCHOR_POLICY,20,171,0.015347941,0.015322857987681576,0.015332475729067088
IR,ANCHOR_POLICY,20,172,0.015351817,0.015321802961248512,0.01533202152568933
IR,ANCHOR_POLICY,20,173,0.0153542,0.015323343889870123,0.015331567322311572
IR,ANCHOR_POLICY,20,174,0.015356888,0.015321714456848384,0.015331113118933815
IR,ANCHOR_POLICY,20,175,0.01535576,0.015320564819996583,0.015330658915556057
IR,ANCHOR_POLICY,20,176,0.015347245,0.015320276545538756,0.015330204712178299
IR,ANCHOR_POLICY,20,177,0.015337008,0.015321065501921105,0.015329750508800541
IR,ANCHOR_POLICY,20,178,0.015340088,0.015322788795160433,0.015329296305422785
IR,ANCHOR_POLICY,20,179,0.015334873,0.01532099422507822,0.015328842102045027
IR,ANCHOR_POLICY,20,180,0.015338623,0.015320493910520237,0.01532838789866727
IR,ANCHOR_POLICY,20,181,0.015352059,0.01532133429435124,0.015327933695289512
IR,ANCHOR_POLICY,20,182,0.015352905,0.015321803363418197,0.015327479491911752
IR,ANCHOR_POLICY,20,183,0.015348105,0.015322828702767773,0.015327025288533995
IR,ANCHOR_POLICY,20,184,0.015361344,0.015320032861644912,0.015326571085156237
IR,ANCHOR_POLICY,20,185,0.015343335,0.015318916272313693,0.015326116881778479
IR,ANCHOR_POLICY,20,186,0.01534717,0.015319357727017853,0.015325662678400721
IR,ANCHOR_POLICY,20,187,0.015356049,0.015316131738346242,0.015325208475022964
IR,ANCHOR_POLICY,20,188,0.015361556,0.015313456049284212,0.015324754271645206
IR,ANCHOR_POLICY,20,189,0.015382372,0.015311484207444642,0.01532430006826745
IR,ANCHOR_POLICY,20,190,0.015389232,0.015310058774996343,0.015323845864889692
IR,ANCHOR_POLICY,20,191,0.015406313,0.015309299996808542,0.015323391661511934
IR,ANCHOR_POLICY,20,192,0.015412513,0.015308232240158093,0.015322937458134176
IR,ANCHOR_POLICY,20,193,0.015417668,0.015307796876004474,0.015322483254756419
IR,ANCHOR_POLICY,20,194,0.01542629,0.015308291799941845,0.015322029051378661
IR,ANCHOR_POLICY,20,195,0.015420723,0.015309497512395789,0.015321574848000901
IR,ANCHOR_POLICY,20,196,0.015426552,0.015310031789410337,0.015321120644623144
IR,ANCHOR_POLICY,20,197,0.015383841,0.015310587551567025,0.015320666441245386
IR,ANCHOR_POLICY,20,198,0.015367069,0.015311164798865807,0.015320212237867628
IR,ANCHOR_POLICY,20,199,0.015360146,0.015311763531306683,0.01531975803448987
IR,ANCHOR_POLICY,20,200,0.015351279,0.015312383748889652,0.015319303831112114
IR,ANCHOR_POLICY,21,151,0.015500938,0.01547992543820351,0.015481341149071922
IR,ANCHOR_POLICY,21,152,0.015500072,0.015478952287135306,0.015480518298143847
IR,ANCHOR_POLICY,21,153,0.015502077,0.015477920533966,0.01547969544721577
IR,ANCHOR_POLICY,21,154,0.015507243,0.0154768301786956,0.015478872596287696
IR,ANCHOR_POLICY,21,155,0.015517717,0.015475681221324101,0.015478049745359618
IR,ANCHOR_POLICY,21,156,0.015526058,0.015474473661851553,0.015477226894431541
IR,ANCHOR_POLICY,21,157,0.01554027,0.015473070569458321,0.015476404043503466
IR,ANCHOR_POLICY,21,158,0.015527138,0.0154717550859561,0.015475581192575388
IR,ANCHOR_POLICY,21,159,0.015537666,0.015470641346004807,0.015474758341647313
IR,ANCHOR_POLICY,21,160,0.015537081,0.015469174520220496,0.015473935490719237
IR,ANCHOR_POLICY,21,161,0.0155345,0.015467783355960872,0.015473112639791162
IR,ANCHOR_POLICY,21,162,0.015534356,0.015466613241057579,0.015472289788863084
IR,ANCHOR_POLICY,21,163,0.015541027,0.015465463028174052,0.015471466937935007
IR,ANCHOR_POLICY,21,164,0.015529467,0.015464994515242268,0.015470644087006932
IR,ANCHOR_POLICY,21,165,0.015530947,0.015464982679425723,0.015469821236078854
IR,ANCHOR_POLICY,21,166,0.015518661,0.015465072165430312,0.01546899838515078
IR,ANCHOR_POLICY,21,167,0.015491653,0.015464960588722302,0.015468175534222703
IR,ANCHOR_POLICY,21,168,0.015481355,0.015465215049161674,0.015467352683294626
IR,ANCHOR_POLICY,21,169,0.015485777,0.015465236735977954,0.01546652983236655
IR,ANCHOR_POLICY,21,170,0.015478361,0.015464664881789322,0.015465706981438473
IR,ANCHOR_POLICY,21,171,0.015462354,0.015463734810477692,0.015464884130510398
IR,ANCHOR_POLICY,21,172,0.015473536,0.01546281464401741,0.01546406127958232
IR,ANCHOR_POLICY,21,173,0.015462748,0.015461711608998664,0.015463238428654245
IR,ANCHOR_POLICY,21,174,0.01547031,0.015460878751398949,0.01546241557772617
IR,ANCHOR_POLICY,21,175,0.015473592,0.015460257826845784,0.015461592726798092
IR,ANCHOR_POLICY,21,176,0.015460798,0.01545920053877737,0.015460769875870016
IR,ANCHOR_POLICY,21,177,0.015454478,0.015458186320464518,0.015459947024941939
IR,ANCHOR_POLICY,21,178,0.01544925,0.0154574769138548,0.015459124174013864
IR,ANCHOR_POLICY,21,179,0.015454989,0.015456507850124477,0.015458301323085788
IR,ANCHOR_POLICY,21,180,0.015468761,0.015455517472692661,0.01545747847215771
IR,ANCHOR_POLICY,21,181,0.015463396,0.01545442267312508,0.015456655621229635
IR,ANCHOR_POLICY,21,182,0.01546916,0.015453458740684736,0.015455832770301558
IR,ANCHOR_POLICY,21,183,0.015454763,0.015452566673229936,0.015455009919373482
IR,ANCHOR_POLICY,21,184,0.015464609,0.015451814831544453,0.015454187068445405
IR,ANCHOR_POLICY,21,185,0.015484262,0.01545092377188424,0.015453364217517328
IR,ANCHOR_POLICY,21,186,0.015468096,0.015449666505828696,0.015452541366589254
IR,ANCHOR_POLICY,21,187,0.015480701,0.015448493556022317,0.015451718515661177
IR,ANCHOR_POLICY,21,188,0.015489966,0.015447042189499202,0.015450895664733101
IR,ANCHOR_POLICY,21,189,0.015509666,0.01544579226265002,0.015450072813805024
IR,ANCHOR_POLICY,21,190,0.01551362,0.015444352608854035,0.015449249962876947
IR,ANCHOR_POLICY,21,191,0.015525338,0.015442467894506337,0.015448427111948871
IR,ANCHOR_POLICY,21,192,0.015527952,0.01544076572945394,0.015447604261020794
IR,ANCHOR_POLICY,21,193,0.015536619,0.015439307116041523,0.01544678141009272
IR,ANCHOR_POLICY,21,194,0.015538531,0.015438396700570827,0.015445958559164643
IR,ANCHOR_POLICY,21,195,0.01552991,0.01543776763288356,0.015445135708236567
IR,ANCHOR_POLICY,21,196,0.015509862,0.015437374575301636,0.01544431285730849
IR,ANCHOR_POLICY,21,197,0.015487139,0.015437299034558438,0.015443490006380413
IR,ANCHOR_POLICY,21,198,0.015465733,0.015437541010653906,0.015442667155452337
IR,ANCHOR_POLICY,21,199,0.01546124,0.015438100503588048,0.015441844304524261
IR,ANCHOR_POLICY,21,200,0.015460338,0.015438977513360859,0.015441021453596186
IR,ANCHOR_POLICY,22,151,0.016106136,0.016053300213084137,0.016053361882926213
IR,ANCHOR_POLICY,22,152,0.01607243,0.016053928189880214,0.01605368476585243
IR,ANCHOR_POLICY,22,153,0.016080124,0.01605455391211012,0.016054007648778644
IR,ANCHOR_POLICY,22,154,0.016095242,0.016055177379773848,0.01605433053170486
IR,ANCHOR_POLICY,22,155,0.016108451,0.0160557985928714,0.016054653414631075
IR,ANCHOR_POLICY,22,156,0.016116437,0.016056417551402743,0.01605497629755729
IR,ANCHOR_POLICY,22,157,0.016123492,0.016057297535088083,0.016055299180483505
IR,ANCHOR_POLICY,22,158,0.016127752,0.0160578523251517,0.01605562206340972
IR,ANCHOR_POLICY,22,159,0.016128404,0.01605836121975327,0.016055944946335936
IR,ANCHOR_POLICY,22,160,0.016135944,0.016058814485838274,0.01605626782926215
IR,ANCHOR_POLICY,22,161,0.016134858,0.016059153853146168,0.016056590712188366
IR,ANCHOR_POLICY,22,162,0.01614299,0.016059525624258542,0.01605691359511458
IR,ANCHOR_POLICY,22,163,0.016139239,0.016059895131869874,0.016057236478040797
IR,ANCHOR_POLICY,22,164,0.016140567,0.01606021058052392,0.016057559360967012
IR,ANCHOR_POLICY,22,165,0.016126951,0.01606039078201202,0.016057882243893228
IR,ANCHOR_POLICY,22,166,0.016121548,0.01606034414793383,0.016058205126819446
IR,ANCHOR_POLICY,22,167,0.016089771,0.01606017552306228,0.01605852800974566
IR,ANCHOR_POLICY,22,168,0.01607696,0.016059923577525816,0.016058850892671877
IR,ANCHOR_POLICY,22,169,0.016068606,0.016059693310968473,0.016059173775598092
IR,ANCHOR_POLICY,22,170,0.016053807,0.01605963157099908,0.016059496658524307
IR,ANCHOR_POLICY,22,171,0.016053364,0.01605977418347831,0.016059819541450523
IR,ANCHOR_POLICY,22,172,0.016065173,0.016060136427038248,0.016060142424376738
IR,ANCHOR_POLICY,22,173,0.016062552,0.0160605188544753,0.016060465307302953
IR,ANCHOR_POLICY,22,174,0.016054569,0.01606058308727414,0.01606078819022917
IR,ANCHOR_POLICY,22,175,0.016051553,0.01606075346933729,0.016061111073155384
IR,ANCHOR_POLICY,22,176,0.016040938,0.016060677847554224,0.0160614339560816
IR,ANCHOR_POLICY,22,177,0.01603655,0.0160607645694273,0.016061756839007815
IR,ANCHOR_POLICY,22,178,0.016041424,0.01606102482439525,0.01606207972193403
IR,ANCHOR_POLICY,22,179,0.016053054,0.01606133632383562,0.016062402604860245
IR,ANCHOR_POLICY,22,180,0.016051458,0.01606178199230066,0.01606272548778646
IR,ANCHOR_POLICY,22,181,0.016057909,0.01606236923084313,0.016063048370712676
IR,ANCHOR_POLICY,22,182,0.016061651,0.016062966547921848,0.01606337125363889
IR,ANCHOR_POLICY,22,183,0.016057352,0.016063389179307132,0.016063694136565106
IR,ANCHOR_POLICY,22,184,0.016059354,0.016063731977606088,0.01606401701949132
IR,ANCHOR_POLICY,22,185,0.016056292,0.016064292751056034,0.016064339902417537
IR,ANCHOR_POLICY,22,186,0.01606329,0.016064807221018083,0.016064662785343752
IR,ANCHOR_POLICY,22,187,0.016080748,0.016065594180766897,0.016064985668269968
IR,ANCHOR_POLICY,22,188,0.016095262,0.016066437102600854,0.016065308551196183
IR,ANCHOR_POLICY,22,189,0.016104652,0.01606733496794448,0.016065631434122398
IR,ANCHOR_POLICY,22,190,0.016126877,0.01606820011378479,0.016065954317048613
IR,ANCHOR_POLICY,22,191,0.016135754,0.016069206394872065,0.01606627719997483
IR,ANCHOR_POLICY,22,192,0.016149381,0.01607006776423957,0.016066600082901044
IR,ANCHOR_POLICY,22,193,0.016149046,0.016070644146911877,0.01606692296582726
IR,ANCHOR_POLICY,22,194,0.016158618,0.01607090127765272,0.016067245848753475
IR,ANCHOR_POLICY,22,195,0.016149163,0.016070933157278016,0.01606756873167969
IR,ANCHOR_POLICY,22,196,0.01612924,0.01607088928169286,0.016067891614605905
IR,ANCHOR_POLICY,22,197,0.016087767,0.016070658971056813,0.016068214497532124
IR,ANCHOR_POLICY,22,198,0.016070964,0.01607024222536992,0.01606853738045834
IR,ANCHOR_POLICY,22,199,0.016064728,0.01606963904463217,0.016068860263384555
IR,ANCHOR_POLICY,22,200,0.016061304,0.01606884942884357,0.01606918314631077
IR,ANCHOR_POLICY,23,151,0.015026167,0.01500636545540949,0.015009700428262902
IR,ANCHOR_POLICY,23,152,0.015029512,0.015005444701127267,0.015009163856525804
IR,ANCHOR_POLICY,23,153,0.015017923,0.015004533449063402,0.015008627284788708
IR,ANCHOR_POLICY,23,154,0.015023728,0.015003631699217894,0.015008090713051609
IR,ANCHOR_POLICY,23,155,0.015028352,0.015002739451590743,0.015007554141314512
IR,ANCHOR_POLICY,23,156,0.015035159,0.015001856706181984,0.015007017569577414
IR,ANCHOR_POLICY,23,157,0.015063678,0.01500093079699421,0.015006480997840318
IR,ANCHOR_POLICY,23,158,0.015040866,0.015000142685029435,0.015005944426103219
IR,ANCHOR_POLICY,23,159,0.015040442,0.014999274933469664,0.015005407854366121
IR,ANCHOR_POLICY,23,160,0.015050686,0.014998319898928645,0.015004871282629026
IR,ANCHOR_POLICY,23,161,0.015059834,0.014997363788509835,0.015004334710891928
IR,ANCHOR_POLICY,23,162,0.015055434,0.014996521370723812,0.01500379813915483
IR,ANCHOR_POLICY,23,163,0.015057354,0.014995580281530045,0.015003261567417731
IR,ANCHOR_POLICY,23,164,0.01505453,0.014994927481045184,0.015002724995680635
IR,ANCHOR_POLICY,23,165,0.015060775,0.014994491438452901,0.015002188423943538
IR,ANCHOR_POLICY,23,166,0.015069478,0.014994177533997188,0.01500165185220644
IR,ANCHOR_POLICY,23,167,0.015029437,0.014994179546135042,0.015001115280469343
IR,ANCHOR_POLICY,23,168,0.015003583,0.014994246743326571,0.015000578708732245
IR,ANCHOR_POLICY,23,169,0.014997116,0.014994266804477865,0.015000042136995148
IR,ANCHOR_POLICY,23,170,0.01500375,0.014994239050663485,0.01499950556525805
IR,ANCHOR_POLICY,23,171,0.014986806,0.014994023253669393,0.014998968993520953
IR,ANCHOR_POLICY,23,172,0.014989047,0.014993676270762393,0.014998432421783855
IR,ANCHOR_POLICY,23,173,0.014985829,0.01499296200562568,0.01499789585004676
IR,ANCHOR_POLICY,23,174,0.014990996,0.014992369821135887,0.01499735927830966
IR,ANCHOR_POLICY,23,175,0.014981491,0.014991799488189435,0.014996822706572563
IR,ANCHOR_POLICY,23,176,0.014986574,0.014991264056937549,0.014996286134835465
IR,ANCHOR_POLICY,23,177,0.014979012,0.014990676893210783,0.01499574956309837
IR,ANCHOR_POLICY,23,178,0.014975654,0.014990043127276266,0.014995212991361272
IR,ANCHOR_POLICY,23,179,0.014973288,0.014989460948723691,0.014994676419624172
IR,ANCHOR_POLICY,23,180,0.014966012,0.014988934578936158,0.014994139847887077
IR,ANCHOR_POLICY,23,181,0.014992569,0.014988290108975776,0.014993603276149979
IR,ANCHOR_POLICY,23,182,0.014984579,0.01498762813478486,0.014993066704412882
IR,ANCHOR_POLICY,23,183,0.014977712,0.014986821448186968,0.014992530132675782
IR,ANCHOR_POLICY,23,184,0.014981277,0.014986277538580065,0.014991993560938686
IR,ANCHOR_POLICY,23,185,0.014978976,0.01498576660613316,0.014991456989201589
IR,ANCHOR_POLICY,23,186,0.014977792,0.014985098633855115,0.014990920417464491
IR,ANCHOR_POLICY,23,187,0.014993389,0.014984034785089008,0.014990383845727394
IR,ANCHOR_POLICY,23,188,0.014989639,0.014982994977948258,0.014989847273990296
IR,ANCHOR_POLICY,23,189,0.015003727,0.014981905113745373,0.0149893107022532
IR,ANCHOR_POLICY,23,190,0.015015716,0.014980925862372433,0.014988774130516101
IR,ANCHOR_POLICY,23,191,0.015024447,0.014979737882495117,0.014988237558779004
IR,ANCHOR_POLICY,23,192,0.015036239,0.014978471100729175,0.014987700987041906
IR,ANCHOR_POLICY,23,193,0.015029669,0.014977245169468082,0.01498716441530481
IR,ANCHOR_POLICY,23,194,0.015037024,0.014976426390879845,0.014986627843567711
IR,ANCHOR_POLICY,23,195,0.015028644,0.014975824008820651,0.014986091271830614
IR,ANCHOR_POLICY,23,196,0.015034128,0.014975454824504677,0.014985554700093516
IR,ANCHOR_POLICY,23,197,0.015016632,0.014975292731606799,0.01498501812835642
IR,ANCHOR_POLICY,23,198,0.014989244,0.014975337730126988,0.014984481556619323
IR,ANCHOR_POLICY,23,199,0.014982914,0.014975589820065248,0.014983944984882223
IR,ANCHOR_POLICY,23,200,0.014973394,0.014976049001421573,0.014983408413145128
IR,ANCHOR_POLICY,26,151,0.015433131,0.01547664552694725,0.015476501654802098
IR,ANCHOR_POLICY,26,152,0.0154096,0.01547680775162964,0.015477145309604194
IR,ANCHOR_POLICY,26,153,0.015421825,0.015477030237122796,0.01547778896440629
IR,ANCHOR_POLICY,26,154,0.01540485,0.015477312983426724,0.015478432619208388
IR,ANCHOR_POLICY,26,155,0.015415438,0.015477655990541423,0.015479076274010486
IR,ANCHOR_POLICY,26,156,0.015408576,0.015478059258466851,0.015479719928812582
IR,ANCHOR_POLICY,26,157,0.015409341,0.015478691970496448,0.015480363583614678
IR,ANCHOR_POLICY,26,158,0.015401932,0.015479272753104964,0.015481007238416776
IR,ANCHOR_POLICY,26,159,0.01539657,0.015479809947029202,0.015481650893218872
IR,ANCHOR_POLICY,26,160,0.015406723,0.015480431947272057,0.01548229454802097
IR,ANCHOR_POLICY,26,161,0.015394172,0.01548098039511535,0.015482938202823066
IR,ANCHOR_POLICY,26,162,0.015389878,0.015481407910064322,0.015483581857625163
IR,ANCHOR_POLICY,26,163,0.015378016,0.015482079169570824,0.01548422551242726
IR,ANCHOR_POLICY,26,164,0.015398863,0.015482626146802327,0.015484869167229357
IR,ANCHOR_POLICY,26,165,0.015403463,0.015483142540293668,0.015485512822031453
IR,ANCHOR_POLICY,26,166,0.015409917,0.015483682370102602,0.015486156476833551
IR,ANCHOR_POLICY,26,167,0.015420328,0.015484223256134836,0.015486800131635647
IR,ANCHOR_POLICY,26,168,0.01540811,0.015484507342814174,0.015487443786437745
IR,ANCHOR_POLICY,26,169,0.015406434,0.015484883754003347,0.015488087441239841
IR,ANCHOR_POLICY,26,170,0.015407368,0.015485535403275477,0.015488731096041937
IR,ANCHOR_POLICY,26,171,0.015404879,0.015486268325659075,0.015489374750844035
IR,ANCHOR_POLICY,26,172,0.015427235,0.01548714347676667,0.015490018405646132
IR,ANCHOR_POLICY,26,173,0.015432176,0.015488063257203328,0.015490662060448229
IR,ANCHOR_POLICY,26,174,0.015432385,0.015489009667553106,0.015491305715250325
IR,ANCHOR_POLICY,26,175,0.015447353,0.015489999417330928,0.015491949370052422
IR,ANCHOR_POLICY,26,176,0.01547426,0.015491125778220323,0.01549259302485452
IR,ANCHOR_POLICY,26,177,0.015486022,0.015492107037707602,0.015493236679656616
IR,ANCHOR_POLICY,26,178,0.0154901,0.015492742046010276,0.015493880334458712
IR,ANCHOR_POLICY,26,179,0.015490577,0.015493204519146351,0.01549452398926081
IR,ANCHOR_POLICY,26,180,0.015496006,0.015493570788722417,0.015495167644062908
IR,ANCHOR_POLICY,26,181,0.015481606,0.015493682820053416,0.015495811298865004
IR,ANCHOR_POLICY,26,182,0.015475359,0.015493793175136225,0.0154964549536671
IR,ANCHOR_POLICY,26,183,0.015465688,0.015493683960400696,0.015497098608469198
IR,ANCHOR_POLICY,26,184,0.015447251,0.015493445353637328,0.015497742263271294
IR,ANCHOR_POLICY,26,185,0.015435006,0.015493543638486908,0.015498385918073392
IR,ANCHOR_POLICY,26,186,0.015406571,0.01549369469399736,0.015499029572875488
IR,ANCHOR_POLICY,26,187,0.015427473,0.015493905910616092,0.015499673227677585
IR,ANCHOR_POLICY,26,188,0.015414318,0.015494317778504841,0.015500316882479681
IR,ANCHOR_POLICY,26,189,0.015428626,0.015494366399049385,0.01550096053728178
IR,ANCHOR_POLICY,26,190,0.015421866,0.015494581332701733,0.015501604192083875
IR,ANCHOR_POLICY,26,191,0.015409008,0.015494773456292781,0.015502247846885973
IR,ANCHOR_POLICY,26,192,0.015398942,0.015495054255905506,0.015502891501688069
IR,ANCHOR_POLICY,26,193,0.015391147,0.015495305113612875,0.015503535156490167
IR,ANCHOR_POLICY,26,194,0.015388682,0.015495487238913155,0.015504178811292263
IR,ANCHOR_POLICY,26,195,0.015387086,0.015495992599700345,0.015504822466094359
