battery_id,policy,weight,life_150,peer_life_200,pooled_life,life_200,relative_error,log_error
18,5C_67PER_4C_NEWSTRUCTURE,1.0,1339.7044050811785,1509.2271596861829,1339.704405081179,1520.4620000742714,0.11888333610722451,-0.1265652396872552
19,5_3C_54PER_4C_NEWSTRUCTURE,1.0,2126.5123925078897,1717.16316464745,2126.5123925078897,2070.952747784514,0.02682806007177751,0.026474497331147262
20,4_8C_80PER_4_8C_NEWSTRUCTURE,1.0,1658.9451091757219,1688.0337803870232,1658.9451091757212,1596.6881661925581,0.03899129729984795,0.03825033604721639
21,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,1234.2630648822321,1610.785031462669,1234.2630648822317,1416.645759530717,0.12874262561510227,-0.13781785279986902
22,5_6C_36PER_4_3C_NEWSTRUCTURE,1.0,4154.789607532211,1555.8415971595227,4154.789607532209,2339.035359611881,0.7762833684658866,0.5745231861589195
23,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,1261.0125599696992,1622.6385966036094,1261.0125599696992,1346.033227620217,0.06316386988516934,-0.06524689985605558
26,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1312.8263909702785,2006.0022709391662,1312.8263909702787,1517.5062088229347,0.13487906452219228,-0.14488597202180298
27,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,5816.497697592435,1406.2969962094303,5816.497697592434,3089.730728753138,0.8825257629941375,0.6326143661197197
28,5_6C_36PER_4_3C_NEWSTRUCTURE,1.0,5647.720465861395,1555.8415971595227,5647.720465861397,3856.4538734843713,0.46448541876596755,0.38150393077720324
29,5C_67PER_4C_NEWSTRUCTURE,1.0,1503.7812975133613,1520.4620000742716,1503.7812975133616,1509.2271596861826,0.003608378061493044,-0.0036149039609485456
30,3_7C_31PER_5_9C_NEWSTRUCTURE,1.0,1307.123818793496,788.1788371167802,1307.1238187934962,1334.554333618404,0.02055406373042514,-0.020768238353549684
31,5C_67PER_4C_NEWSTRUCTURE,1.0,1122.0537755457078,1520.4620000742716,1122.0537755457076,1200.1379918224288,0.06506269846365675,-0.06727580912226472
32,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1133.31720899159,2006.0022709391662,1133.3172089915904,1425.4739486837154,0.20495410664074426,-0.22935543849805384
33,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,1276.0594884758334,1622.6385966036094,1276.059488475833,1396.023831817206,0.08593287636444952,-0.08985127079832544
34,5_6C_36PER_4_3C_NEWSTRUCTURE,1.0,1095.5568150489448,1876.1589512589053,1095.5568150489444,1337.5806326715976,0.1809414787497711,-0.19959974316383633
35,3_7C_31PER_5_9C_NEWSTRUCTURE,1.0,636.240989342819,1334.5543336184037,636.2409893428193,788.1788371167802,0.19277077817740126,-0.21414760913293218
36,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1420.1963351781887,2006.0022709391662,1420.1963351781892,1374.4657999766437,0.033271497335417614,0.03272997974412384
37,5C_67PER_4C_NEWSTRUCTURE,1.0,1578.5050469221394,1509.2271596861829,1578.505046922139,1976.8623002979193,0.20150986404857166,-0.2250326646263794
38,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1660.5412194865985,1717.16316464745,1660.5412194865987,2158.146890927874,0.23057080754467774,-0.2621063475390031
39,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,2319.191303725735,1406.2969962094303,2319.191303725734,1976.1297137170336,0.17360276890094078,0.16007830716639848
40,5_6C_36PER_4_3C_NEWSTRUCTURE,1.0,1752.2082533180896,1671.8188047285676,1752.2082533180903,1746.0062842909067,0.003552088605283792,0.0035457948381631965
41,4_8C_80PER_4_8C_NEWSTRUCTURE,1.0,1294.8666388862823,1649.5789880295927,1294.8666388862828,1689.3410707292887,0.23350786805456125,-0.26593084563431724
42,5C_67PER_4C_NEWSTRUCTURE,1.0,1938.1863419397039,1509.2271596861829,1938.1863419397034,2193.6052872562664,0.11643796940152241,-0.12379377961515026
43,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1525.6569288719072,1717.16316464745,1525.656928871907,2081.9612532833025,0.26720205456950286,-0.310885269350905
44,5_6C_19PER_4_6C_NEWSTRUCTURE,1.0,1358.3941781333353,1622.6385966036094,1358.3941781333356,1378.5612883369674,0.014629099463514265,-0.01473715991873803
45,5_6C_36PER_4_3C_NEWSTRUCTURE,1.0,1301.9152380859166,1876.1589512589053,1301.9152380859168,1386.388524045303,0.06093045671851354,-0.06286574151360647
46,4_8C_80PER_4_8C_NEWSTRUCTURE,1.0,1513.5608418001912,1688.0337803870232,1513.5608418001914,1613.2486338355777,0.061793197864593086,-0.06378488291644224
47,5C_67PER_4C_NEWSTRUCTURE,1.0,1320.7014356750203,1520.4620000742716,1320.7014356750203,1369.137615684812,0.03537714503999298,-0.036018077910346946
48,5_3C_54PER_4C_NEWSTRUCTURE,1.0,1829.9041179280866,1772.7615894253574,1829.904117928086,1943.0888103642017,0.05824988123672073,-0.060015306300858384
49,4_8C_80PER_4_8C_NEWSTRUCTURE,1.0,1891.2044307761378,1650.8564972269262,1891.204430776137,1686.727501686556,0.12122700844393948,0.11442362889094682
